TrialIndex,Participant,Type,Length,SelectC,RT,PresenPos
3685,21,I,110,1,1511,sc
3686,21,O,150,1,1860,sc
3687,21,O,140,1,4785,sc
3688,21,O,120,1,3247,cs
3689,21,O,70,0,698,cs
3690,21,I,80,0,1207,cs
3691,21,I,50,0,727,sc
3692,21,I,110,1,5384,sc
3693,21,O,100,0,5850,cs
3694,21,O,150,1,723,sc
3695,21,O,90,0,883,cs
3696,21,I,150,1,810,sc
3697,22,O,70,0,2055,cs
3698,22,I,70,0,2267,cs
3699,22,I,140,1,989,cs
3700,22,O,140,1,1245,cs
3701,22,I,150,1,986,cs
3702,22,I,110,1,932,sc
3703,22,I,90,1,3842,sc
3704,22,I,130,1,785,cs
3705,22,I,130,1,817,sc
3706,22,I,150,1,591,sc
3707,22,O,110,0,950,sc
3708,22,O,140,1,1084,cs
3709,22,O,60,0,610,cs
3710,22,O,60,0,626,cs
3711,22,I,90,1,1103,cs
3712,22,I,100,1,1225,sc
3713,22,O,70,0,749,sc
3714,22,I,150,1,681,cs
3715,22,O,100,0,917,cs
3716,22,O,150,1,1766,sc
3717,22,O,80,0,992,sc
3718,22,O,140,1,967,sc
3719,22,I,90,1,1756,cs
3720,22,O,90,0,1810,cs
3721,22,I,50,0,823,sc
3722,22,O,50,0,613,cs
3723,22,O,140,1,935,sc
3724,22,O,70,0,758,sc
3725,22,I,60,0,1419,cs
3726,22,I,130,1,947,cs
3727,22,O,150,1,769,cs
3728,22,I,70,0,1168,sc
3729,22,I,120,1,951,cs
3730,22,O,50,0,1176,sc
3731,22,I,120,1,614,sc
3732,22,O,120,1,882,sc
3733,22,I,60,0,631,sc
3734,22,O,140,1,811,sc
3735,22,O,110,1,1288,cs
3736,22,I,60,0,795,cs
3737,22,O,140,1,716,cs
3738,22,O,90,0,1296,sc
3739,22,I,110,1,770,sc
3740,22,O,50,0,698,sc
3741,22,I,90,0,848,cs
3742,22,I,70,0,863,sc
3743,22,O,120,1,707,cs
3744,22,O,90,0,877,cs
3745,22,I,130,1,655,cs
3746,22,O,150,1,657,sc
3747,22,O,70,0,584,sc
3748,22,I,100,1,745,sc
3749,22,I,70,0,899,cs
3750,22,I,50,0,1076,cs
3751,22,O,140,1,569,cs
3752,22,I,90,1,707,sc
3753,22,I,130,1,568,sc
3754,22,O,130,1,799,cs
3755,22,I,120,1,682,sc
3756,22,O,60,0,680,sc
3757,22,I,80,0,843,cs
3758,22,O,130,1,687,cs
3759,22,O,80,0,627,sc
3760,22,I,140,1,688,sc
3761,22,O,100,0,589,sc
3762,22,O,150,1,722,cs
3763,22,I,150,1,644,sc
3764,22,O,120,1,1822,sc
3765,22,I,80,0,583,sc
3766,22,I,50,0,647,cs
3767,22,O,110,0,860,cs
3768,22,O,70,0,563,sc
3769,22,O,60,0,737,sc
3770,22,O,50,0,544,cs
3771,22,O,140,1,874,sc
3772,22,O,150,1,759,sc
3773,22,I,50,0,556,sc
3774,22,O,100,0,843,sc
3775,22,I,80,0,1041,sc
3776,22,I,140,1,592,cs
3777,22,O,120,0,989,sc
3778,22,I,130,1,634,sc
3779,22,I,70,0,1209,sc
3780,22,I,110,1,1176,cs
3781,22,I,110,1,779,cs
3782,22,O,100,0,699,cs
3783,22,O,80,0,638,sc
3784,22,O,50,0,584,cs
3785,22,I,60,0,669,cs
3786,22,O,60,0,559,sc
3787,22,I,80,0,1163,sc
3788,22,I,60,0,623,sc
3789,22,O,50,0,595,cs
3790,22,I,110,1,578,cs
3791,22,O,80,0,688,cs
3792,22,O,90,0,562,cs
3793,22,I,100,1,537,cs
3794,22,I,50,0,762,cs
3795,22,O,110,0,519,sc
3796,22,O,130,1,798,sc
3797,22,O,150,1,675,sc
3798,22,O,100,1,836,cs
3799,22,I,120,1,679,cs
3800,22,I,120,1,726,cs
3801,22,O,80,0,632,cs
3802,22,I,130,1,592,cs
3803,22,I,70,0,1092,cs
3804,22,O,90,0,630,sc
3805,22,I,90,1,1374,cs
3806,22,I,80,0,701,cs
3807,22,I,60,0,668,sc
3808,22,I,110,1,884,cs
3809,22,O,150,1,719,cs
3810,22,I,120,1,801,sc
3811,22,O,120,0,840,cs
3812,22,O,120,1,968,cs
3813,22,O,150,1,652,cs
3814,22,I,140,1,722,cs
3815,22,I,100,1,1169,sc
3816,22,O,110,1,1170,sc
3817,22,I,100,1,949,cs
3818,22,O,100,0,827,cs
3819,22,I,140,1,697,sc
3820,22,I,110,1,901,sc
3821,22,I,120,1,616,cs
3822,22,I,80,0,1258,sc
3823,22,I,150,1,538,cs
3824,22,I,100,1,772,sc
3825,22,I,100,1,607,cs
3826,22,O,110,0,645,cs
3827,22,O,50,0,597,sc
3828,22,I,50,0,820,sc
3829,22,I,100,1,1328,cs
3830,22,I,150,1,587,cs
3831,22,O,120,1,1813,cs
3832,22,O,60,0,600,cs
3833,22,I,130,1,738,sc
3834,22,I,70,0,1022,cs
3835,22,O,110,0,516,sc
3836,22,I,80,0,1020,cs
3837,22,O,130,1,1070,cs
3838,22,O,70,0,624,cs
3839,22,I,150,1,671,sc
3840,22,O,80,0,823,cs
3841,22,I,140,1,519,cs
3842,22,O,80,0,563,cs
3843,22,O,80,0,457,sc
3844,22,I,50,0,726,cs
3845,22,O,130,0,501,sc
3846,22,I,50,0,642,sc
3847,22,O,100,0,611,sc
3848,22,O,130,1,858,cs
3849,22,O,70,0,701,cs
3850,22,I,140,1,818,sc
3851,22,O,100,0,595,sc
3852,22,O,60,0,602,cs
3853,22,I,60,0,751,sc
3854,22,O,50,0,480,sc
3855,22,O,90,0,508,cs
3856,22,I,90,0,587,sc
3857,22,O,90,0,576,sc
3858,22,O,60,0,552,sc
3859,22,O,120,0,743,sc
3860,22,I,140,1,594,sc
3861,22,I,120,1,728,sc
3862,22,O,130,1,714,sc
3863,22,I,60,0,873,cs
3864,22,I,110,1,838,sc
3865,22,I,70,0,724,sc
3866,22,O,110,1,766,cs
3867,22,I,90,1,956,sc
3868,22,O,70,1,519,cs
3869,22,I,150,1,717,sc
3870,22,O,90,0,513,sc
3871,22,O,130,1,758,sc
3872,22,I,80,1,940,cs
3873,23,I,130,1,4179,sc
3874,23,O,150,1,4093,cs
3875,23,I,150,1,2216,sc
3876,23,O,140,1,3338,cs
3877,23,O,100,0,1909,sc
3878,23,O,60,0,955,sc
3879,23,I,100,1,2546,sc
3880,23,I,100,1,9939,sc
3881,23,O,130,1,3366,sc
3882,23,O,50,0,956,sc
3883,23,I,100,1,2075,cs
3884,23,I,150,1,668,cs
3885,23,I,80,0,1844,cs
3886,23,O,130,1,1746,cs
3887,23,O,150,1,1259,sc
3888,23,I,110,1,1012,cs
3889,23,O,90,0,1071,cs
3890,23,O,50,0,642,cs
3891,23,O,70,0,866,cs
3892,23,I,50,0,1006,sc
3893,23,I,70,0,1758,sc
3894,23,O,60,0,581,sc
3895,23,I,80,0,5893,sc
3896,23,O,80,0,573,sc
3897,23,O,140,1,1172,sc
3898,23,I,80,0,5907,cs
3899,23,O,100,0,1644,cs
3900,23,O,100,0,1126,sc
3901,23,O,70,0,700,cs
3902,23,O,60,0,610,cs
3903,23,I,90,0,1309,sc
3904,23,I,130,1,802,sc
3905,23,I,100,1,982,cs
3906,23,I,80,0,1551,sc
3907,23,I,140,1,693,sc
3908,23,O,50,0,664,cs
3909,23,O,110,0,1550,sc
3910,23,I,120,1,775,sc
3911,23,O,130,0,1195,sc
3912,23,O,110,1,2383,cs
3913,23,I,110,1,2258,sc
3914,23,I,140,1,877,cs
3915,23,I,90,1,1805,sc
3916,23,I,150,1,3675,sc
3917,23,O,140,1,1145,sc
3918,23,O,50,0,574,cs
3919,23,O,60,0,574,cs
3920,23,O,130,0,1410,sc
3921,23,I,130,1,556,cs
3922,23,I,50,0,2731,cs
3923,23,I,130,1,634,cs
3924,23,O,90,0,1079,sc
3925,23,I,150,1,646,cs
3926,23,O,100,0,1157,sc
3927,23,I,140,1,654,cs
3928,23,O,140,1,1046,cs
3929,23,O,80,0,705,cs
3930,23,O,70,0,659,sc
3931,23,I,80,0,698,cs
3932,23,I,100,1,17406,sc
3933,23,I,60,0,546,cs
3934,23,I,90,0,44418,sc
3935,23,I,90,0,2867,cs
3936,23,O,70,0,596,cs
3937,23,O,130,1,1395,cs
3938,23,O,150,1,1349,cs
3939,23,I,130,1,859,sc
3940,23,I,100,1,1061,cs
3941,23,O,140,1,1091,sc
3942,23,I,100,1,1333,cs
3943,23,O,150,1,679,sc
3944,23,O,90,0,974,cs
3945,23,O,60,0,755,sc
3946,23,O,150,1,1131,cs
3947,23,I,90,1,951,cs
3948,23,I,130,1,571,cs
3949,23,O,110,0,2631,sc
3950,23,O,60,0,1142,sc
3951,23,O,50,0,540,sc
3952,23,O,100,0,788,cs
3953,23,I,130,1,1147,sc
3954,23,O,70,0,546,sc
3955,23,I,140,1,558,sc
3956,23,O,110,1,4134,cs
3957,23,O,90,0,1133,sc
3958,23,I,120,1,638,cs
3959,23,I,60,0,1124,cs
3960,23,O,120,1,12742,sc
3961,23,O,110,0,1778,cs
3962,23,O,110,0,879,sc
3963,23,I,80,0,1014,sc
3964,23,O,80,0,532,sc
3965,23,I,120,1,787,sc
3966,23,O,50,0,481,sc
3967,23,I,80,0,1668,sc
3968,23,O,80,0,3338,cs
3969,23,O,120,1,709,cs
3970,23,O,90,0,472,sc
3971,23,O,80,0,589,cs
3972,23,I,50,0,842,sc
3973,23,O,140,1,1501,cs
3974,23,I,110,1,547,cs
3975,23,O,50,0,454,sc
3976,23,O,100,0,590,cs
3977,23,I,60,0,907,sc
3978,23,I,110,1,886,cs
3979,23,O,80,0,628,sc
3980,23,O,130,1,2605,sc
3981,23,O,150,1,475,sc
3982,23,O,90,0,756,cs
3983,23,I,110,1,646,sc
3984,23,I,50,0,559,cs
3985,23,I,130,1,590,cs
3986,23,I,50,0,539,cs
3987,23,I,90,1,1620,cs
3988,23,I,150,1,519,sc
3989,23,I,70,0,22703,cs
3990,23,O,90,0,676,cs
3991,23,O,130,1,661,cs
3992,23,O,120,1,36503,cs
3993,23,O,70,0,543,cs
3994,23,I,70,0,601,sc
3995,23,O,70,0,542,sc
3996,23,O,60,0,723,cs
3997,23,O,120,1,747,cs
3998,23,O,80,0,762,cs
3999,23,O,90,0,939,sc
4000,23,O,120,0,490,sc
4001,23,O,70,0,630,sc
4002,23,I,90,0,1851,sc
4003,23,O,140,1,1445,cs
4004,23,I,60,0,618,sc
4005,23,I,120,1,747,cs
4006,23,O,100,0,583,cs
4007,23,I,90,1,717,cs
4008,23,I,120,1,636,cs
4009,23,O,150,1,699,sc
4010,23,I,70,0,763,cs
4011,23,I,110,1,3787,sc
4012,23,I,60,0,4446,sc
4013,23,I,60,0,436,sc
4014,23,O,130,1,638,cs
4015,23,I,140,1,524,sc
4016,23,I,150,1,567,cs
4017,23,I,60,0,523,cs
4018,23,I,50,0,460,sc
4019,23,O,80,0,565,sc
4020,23,O,150,1,707,cs
4021,23,I,120,1,459,sc
4022,23,I,120,1,622,sc
4023,23,O,120,0,605,sc
4024,23,I,140,1,535,cs
4025,23,I,150,1,541,sc
4026,23,O,140,1,686,sc
4027,23,O,50,0,693,cs
4028,23,I,50,0,537,cs
4029,23,I,110,0,891,sc
4030,23,I,140,1,490,sc
4031,23,I,70,1,1118,cs
4032,23,I,70,0,684,sc
4033,23,I,60,0,651,cs
4034,23,I,140,1,726,cs
4035,23,O,100,0,1165,sc
4036,23,O,120,1,555,sc
4037,23,I,50,0,644,sc
4038,23,I,70,0,731,cs
4039,23,I,70,0,564,sc
4040,23,O,60,0,582,cs
4041,23,O,110,0,9271,cs
4042,23,O,110,0,917,sc
4043,23,I,150,1,557,cs
4044,23,I,110,1,2022,cs
4045,23,I,100,1,1229,sc
4046,23,O,120,1,4995,cs
4047,23,I,120,1,1234,cs
4048,23,I,80,1,1295,cs
4049,24,O,110,1,16067,cs
4050,24,I,130,1,1326,sc
4051,24,O,110,0,1725,sc
4052,24,O,60,0,531,sc
4053,24,I,80,0,2793,sc
4054,24,O,100,0,1296,cs
4055,24,I,90,1,1323,cs
4056,24,I,70,0,1192,cs
4057,24,I,150,1,779,cs
4058,24,O,100,0,888,cs
4059,24,O,110,0,1782,sc
4060,24,I,130,1,708,sc
4061,24,I,60,0,865,cs
4062,24,I,90,1,802,cs
4063,24,I,50,0,866,sc
4064,24,O,120,1,6767,sc
4065,24,O,70,0,841,cs
4066,24,O,120,1,912,cs
4067,24,I,110,1,1096,cs
4068,24,I,60,0,603,cs
4069,24,I,80,0,1831,sc
4070,24,I,80,0,2023,cs
4071,24,I,100,1,1282,sc
4072,24,I,80,0,545,cs
4073,24,O,80,0,827,cs
4074,24,O,140,1,1101,cs
4075,24,O,110,0,1642,cs
4076,24,O,110,0,1933,sc
4077,24,I,90,0,1260,sc
4078,24,O,70,0,555,sc
4079,24,I,150,1,750,cs
4080,24,O,60,0,725,sc
4081,24,O,100,0,1173,sc
4082,24,I,60,0,876,cs
4083,24,I,100,1,1028,sc
4084,24,O,50,0,664,sc
4085,24,I,90,1,1559,sc
4086,24,O,50,0,550,cs
4087,24,O,80,0,652,sc
4088,24,O,100,0,616,sc
4089,24,O,110,0,459,cs
4090,24,O,140,1,1377,sc
4091,24,I,100,1,1031,cs
4092,24,I,150,1,606,sc
4093,24,I,150,1,588,cs
4094,24,O,150,1,751,sc
4095,24,I,70,0,724,cs
4096,24,O,50,0,922,cs
4097,24,I,110,1,941,sc
4098,24,I,70,0,1737,cs
4099,24,I,140,1,744,cs
4100,24,I,130,1,920,cs
4101,24,O,130,1,43952,cs
4102,24,O,90,0,895,cs
4103,24,I,140,1,1022,sc
4104,24,O,140,1,1062,sc
4105,24,I,130,1,802,sc
4106,24,O,150,1,772,cs
4107,24,O,90,0,1387,cs
4108,24,I,60,0,1533,sc
4109,24,O,60,0,686,sc
4110,24,O,130,1,1212,cs
4111,24,I,60,0,1860,sc
4112,24,I,80,1,2013,cs
4113,24,I,110,1,986,sc
4114,24,I,120,1,890,cs
4115,24,I,140,1,825,sc
4116,24,O,140,1,1307,sc
4117,24,O,50,0,686,sc
4118,24,O,60,0,703,cs
4119,24,O,80,0,782,sc
4120,24,O,70,0,661,sc
4121,24,I,110,1,863,sc
4122,24,O,70,0,591,cs
4123,24,O,90,0,580,sc
4124,24,I,70,0,1600,sc
4125,24,I,140,1,698,cs
4126,24,O,130,1,1061,cs
4127,24,O,150,1,833,cs
4128,24,O,120,1,627,sc
4129,24,O,90,0,755,sc
4130,24,O,70,0,486,cs
4131,24,O,130,0,2516,sc
4132,24,I,130,1,545,cs
4133,24,I,100,1,710,cs
4134,24,I,140,1,592,cs
4135,24,I,140,1,456,sc
4136,24,I,50,0,721,cs
4137,24,I,50,0,444,cs
4138,24,O,70,0,411,sc
4139,24,O,120,0,887,sc
4140,24,I,80,1,2422,cs
4141,24,I,150,1,703,sc
4142,24,I,50,0,2012,cs
4143,24,I,90,1,5684,cs
4144,24,I,80,0,1348,sc
4145,24,O,50,0,517,sc
4146,24,O,150,1,664,sc
4147,24,O,100,0,1761,cs
4148,24,O,150,1,597,cs
4149,24,I,120,1,753,cs
4150,24,I,120,1,665,sc
4151,24,O,110,0,2116,cs
4152,24,O,130,1,646,sc
4153,24,O,130,1,695,cs
4154,24,I,110,1,741,cs
4155,24,O,80,0,585,sc
4156,24,I,50,0,539,sc
4157,24,O,120,1,2367,cs
4158,24,O,130,0,804,sc
4159,24,O,90,0,766,sc
4160,24,I,110,1,914,sc
4161,24,I,120,1,797,sc
4162,24,O,60,0,798,cs
4163,24,O,80,0,536,cs
4164,24,O,60,0,473,sc
4165,24,O,50,0,1095,cs
4166,24,O,60,0,669,cs
4167,24,I,90,1,1810,sc
4168,24,I,100,1,739,sc
4169,24,I,80,0,740,sc
4170,24,I,70,0,881,sc
4171,24,I,130,1,796,sc
4172,24,I,100,1,1769,sc
4173,24,O,60,0,741,cs
4174,24,O,90,0,1825,cs
4175,24,I,50,0,903,sc
4176,24,I,150,1,996,sc
4177,24,O,140,1,890,cs
4178,24,I,110,1,1365,cs
4179,24,I,50,0,671,sc
4180,24,I,100,1,773,cs
4181,24,I,100,1,1064,cs
4182,24,O,120,1,1048,cs
4183,24,I,60,1,1110,sc
4184,24,I,70,1,1137,sc
4185,24,O,140,1,1038,cs
4186,24,O,120,1,9830,cs
4187,24,I,150,1,642,sc
4188,24,O,90,0,816,cs
4189,24,I,120,1,751,cs
4190,24,I,90,1,823,sc
4191,24,O,100,0,664,cs
4192,24,O,130,1,913,sc
4193,24,I,130,1,552,cs
4194,24,I,50,0,696,cs
4195,24,O,90,0,685,sc
4196,24,I,150,1,671,cs
4197,24,O,80,0,494,cs
4198,24,I,70,0,804,sc
4199,24,O,140,1,581,sc
4200,24,O,70,0,513,sc
4201,24,I,120,1,1625,sc
4202,24,O,100,0,1779,sc
4203,24,O,110,1,3732,sc
4204,24,O,100,0,1160,sc
4205,24,O,50,0,500,sc
4206,24,O,150,1,583,sc
4207,24,I,120,1,484,cs
4208,24,I,130,1,656,cs
4209,24,I,140,1,541,cs
4210,24,I,120,1,554,sc
4211,24,O,50,0,985,cs
4212,24,O,80,0,448,cs
4213,24,O,150,1,2365,sc
4214,24,O,120,0,1853,sc
4215,24,O,150,1,725,cs
4216,24,O,70,0,1018,cs
4217,24,I,140,1,755,sc
4218,24,O,80,0,8563,sc
4219,24,O,140,1,815,cs
4220,24,I,60,0,1194,cs
4221,24,I,110,1,1347,cs
4222,24,I,70,0,585,cs
4223,24,I,60,0,1326,sc
4224,24,I,90,1,1172,cs
4225,25,O,130,1,1380,sc
4226,25,O,80,0,1015,sc
4227,25,O,60,0,1071,cs
4228,25,I,120,1,845,sc
4229,25,I,90,1,1999,cs
4230,25,I,60,0,830,sc
4231,25,O,130,1,918,sc
4232,25,O,110,1,1134,cs
4233,25,O,90,0,1046,sc
4234,25,O,150,1,622,sc
4235,25,I,70,0,675,cs
4236,25,O,130,1,658,cs
4237,25,O,150,1,655,cs
4238,25,O,50,0,661,sc
4239,25,I,60,0,678,sc
4240,25,O,100,0,1005,sc
4241,25,O,110,0,2014,cs
4242,25,O,100,0,741,sc
4243,25,I,80,0,1190,cs
4244,25,O,100,0,590,cs
4245,25,I,100,1,1150,sc
4246,25,O,120,1,3218,cs
4247,25,I,70,0,859,sc
4248,25,O,100,0,711,cs
4249,25,O,120,0,518,sc
4250,25,I,100,1,718,sc
4251,25,I,110,1,767,cs
4252,25,I,90,1,878,sc
4253,25,O,120,1,1885,sc
4254,25,I,90,0,1670,sc
4255,25,I,50,0,766,cs
4256,25,O,90,0,774,sc
4257,25,I,70,0,1118,cs
4258,25,I,90,0,782,sc
4259,25,O,70,0,598,sc
4260,25,O,50,0,570,cs
4261,25,O,50,0,569,cs
4262,25,I,80,0,2986,cs
4263,25,I,150,1,532,cs
4264,25,O,110,1,699,sc
4265,25,O,130,1,597,sc
4266,25,I,50,0,487,sc
4267,25,I,60,0,565,cs
4268,25,O,150,1,479,sc
4269,25,I,130,1,533,cs
4270,25,O,60,0,542,sc
4271,25,O,60,0,423,cs
4272,25,O,130,1,503,cs
4273,25,I,140,1,478,sc
4274,25,O,50,0,511,cs
4275,25,O,140,1,653,sc
4276,25,I,80,1,723,sc
4277,25,O,60,0,489,sc
4278,25,I,140,1,431,sc
4279,25,I,50,0,637,cs
4280,25,O,80,0,519,sc
4281,25,I,70,0,501,sc
4282,25,O,120,1,624,cs
4283,25,O,70,0,454,cs
4284,25,I,150,1,432,cs
4285,25,O,150,1,516,sc
4286,25,O,130,1,375,sc
4287,25,O,140,1,670,cs
4288,25,O,110,0,1013,cs
4289,25,I,150,1,542,sc
4290,25,O,70,0,574,sc
4291,25,O,120,0,408,sc
4292,25,I,90,1,582,cs
4293,25,O,110,0,943,sc
4294,25,O,140,1,582,sc
4295,25,O,80,0,502,sc
4296,25,O,90,0,598,cs
4297,25,I,70,0,894,cs
4298,25,I,50,0,518,sc
4299,25,I,90,1,1022,cs
4300,25,I,130,1,662,cs
4301,25,O,80,0,542,cs
4302,25,I,110,0,870,sc
4303,25,O,140,0,702,cs
4304,25,O,100,0,607,sc
4305,25,I,140,1,598,cs
4306,25,I,130,1,550,sc
4307,25,I,140,1,510,sc
4308,25,I,100,0,726,sc
4309,25,O,110,0,550,sc
4310,25,I,90,1,910,cs
4311,25,I,80,0,686,cs
4312,25,O,90,0,614,cs
4313,25,O,50,0,566,sc
4314,25,I,120,1,943,cs
4315,25,I,150,1,501,sc
4316,25,O,150,1,414,cs
4317,25,I,70,0,734,cs
4318,25,O,140,1,718,cs
4319,25,O,90,0,856,sc
4320,25,I,80,0,764,sc
4321,25,I,110,1,934,cs
4322,25,O,150,1,662,cs
4323,25,I,50,0,630,sc
4324,25,O,110,1,2031,cs
4325,25,I,70,0,749,sc
4326,25,I,60,0,574,sc
4327,25,O,140,1,823,sc
4328,25,I,70,0,573,sc
4329,25,O,90,0,735,cs
4330,25,I,140,1,684,sc
4331,25,I,110,1,775,sc
4332,25,O,130,1,533,cs
4333,25,I,150,1,630,cs
4334,25,O,50,0,541,sc
4335,25,I,60,0,591,cs
4336,25,I,80,0,638,cs
4337,25,I,130,1,557,cs
4338,25,O,70,0,551,sc
4339,25,O,150,1,767,cs
4340,25,O,120,1,534,cs
4341,25,I,140,1,446,cs
4342,25,I,120,1,463,cs
4343,25,I,100,1,742,cs
4344,25,O,90,0,782,sc
4345,25,I,120,1,542,sc
4346,25,I,150,1,438,cs
4347,25,O,80,0,718,cs
4348,25,I,80,0,1118,sc
4349,25,I,90,0,575,sc
4350,25,O,70,0,519,cs
4351,25,I,50,0,518,cs
4352,25,O,130,1,502,cs
4353,25,O,80,0,502,cs
4354,25,I,120,1,471,cs
4355,25,I,120,1,469,sc
4356,25,I,80,0,654,sc
4357,25,O,90,0,494,cs
4358,25,I,60,0,615,cs
4359,25,I,150,1,534,sc
4360,25,I,120,1,519,sc
4361,25,I,130,1,638,sc
4362,25,O,70,0,430,cs
4363,25,O,140,1,605,cs
4364,25,I,50,0,527,sc
4365,25,I,60,0,566,cs
4366,25,O,120,0,478,sc
4367,25,O,60,0,534,sc
4368,25,O,100,1,655,cs
4369,25,I,110,1,661,cs
4370,25,O,150,1,710,sc
4371,25,I,110,0,463,sc
4372,25,I,120,1,551,cs
4373,25,O,60,0,565,cs
4374,25,I,130,1,638,sc
4375,25,O,60,0,510,sc
4376,25,I,140,1,545,cs
4377,25,O,50,0,563,cs
4378,25,I,130,1,599,sc
4379,25,O,140,1,806,sc
4380,25,I,100,1,470,cs
4381,25,I,100,1,431,cs
4382,25,I,140,1,389,cs
4383,25,I,50,0,535,cs
4384,25,I,110,1,709,cs
4385,25,I,100,1,606,cs
4386,25,O,70,0,595,sc
4387,25,I,150,1,553,sc
4388,25,I,110,1,647,sc
4389,25,O,50,0,485,sc
4390,25,O,70,0,471,cs
4391,25,O,110,0,1198,sc
4392,25,O,120,1,790,cs
4393,25,I,130,1,509,cs
4394,25,O,80,0,567,cs
4395,25,O,80,0,494,sc
4396,25,O,60,0,415,cs
4397,25,I,100,1,870,sc
4398,25,O,100,0,813,cs
4399,25,O,100,0,479,sc
4400,25,I,60,0,638,sc
